ref_consultation,org_acronyme,lot_numero,lot_intitule,categorie,description,estimation_ttc,caution_provisoire,qualifications,agrements,variante,reserve_pme
966418,j8k,1,,Travaux,,27161763.73,377000.0,Equipement / B- Travaux routiers et voirie urbaine / B.6- Assises traitées et enrobés à chaud / Classe 1 Equipement / C- Eau potable - Assainissement - Conduites / C.1- Réseaux de conduites sous pression de petit diamètre inférieur ou égal à 400 mm et ouvrages annexes / Classe 2 Equipement / C- Eau potable - Assainissement - Conduites / C.3- Travaux courants de réseaux d’assainissement et ouvrages annexes / Classe 2 Habitat / 2 Travaux De Voirie / 2.2 Sans objet. / Classe 5 Habitat / 3 Assainissement - Pose de conduites / 3.1 Travaux simples d'assainissement - conduites et ouvrages annexes. / Classe 3 Habitat / 5 Eau Potable / 5.1 Travaux courants d'adduction d'eau potable. / Classe 3,,False,False
966424,g3h,1,,Fournitures,,1200000.0,15000.0,,,True,False
966426,s3d,1,,Services,,450000.0,9000.0,,D21- Sécurité contre l'incendie dans les constructions,False,False
966427,s3d,1,,Services,,2800000.0,48000.0,,"D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages D17- Voirie, réseaux d'assainissement et eau potable D18- Réseaux d'électricité basse et moyenne tension, réseaux téléphoniques et éclairage public",False,False
966438,d0q,1,Local commercial N° : 50,Services,Local commercial N° : 50,500.0,1000.0,,,False,True
966438,d0q,2,Local commercial N° : 52,Services,Local commercial N° : 52,500.0,1000.0,,,False,True
966446,d4q,1,,Travaux,,1972400.0,20000.0,,,False,False
966447,a1t,1,,Travaux,,502437.6,6000.0,,,False,False
966449,a1t,1,,Travaux,,1403478.0,28000.0,,,False,False
966452,a1t,1,,Travaux,,1297124.52,25000.0,,,False,False
966455,o8p,1,,Travaux,,44814000.0,560200.0,,,False,False
966463,g3h,1,Fourniture des Nourrices pour Regard Sous Trottoir,Fournitures,,1733490.0,22000.0,,,True,False
966463,g3h,2,Fourniture des Nourrices pour Façade,Fournitures,,2096174.4,27000.0,,,True,False
966463,g3h,3,Fourniture de Tabernacles En Plastique,Fournitures,,219000.0,2800.0,,,True,False
966472,d4q,1,,Fournitures,,7200000.0,60000.0,,,False,False
966489,g3h,1,,Fournitures,,3877200.0,50000.0,,,True,False
966498,j8k,1,,Services,,600000.0,9000.0,,,False,False
966522,g3h,1,,Services,,825000.0,10500.0,,,True,False
966536,z9k,1,,Services,,127104.0,2500.0,,,False,False
966550,f4g,1,,Travaux,,2922852.49,55000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 4,,False,False
966556,p1v,1,,Travaux,,554950.8,10000.0,Equipement / O- Revetements / O.2- Travaux de revêtements spéciaux / Classe 3,,False,False
966566,f4g,1,,Services,,56340.0,1100.0,Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES DES BATIMENTS COURANTS / Classe 4 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE BATIMENTS COURANTS / Classe 4 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES LOTS SECONDAIRES DES BATIMENTS / Classe 4,,False,False
966571,g3h,1,,Fournitures,,1001748.0,19000.0,,,False,True
966576,g3h,1,,Services,,840000.0,10000.0,,,False,False
966585,o3f,1,,Travaux,,20125866.0,302000.0,,,False,False
966592,g3h,1,,Fournitures,,965250.0,19000.0,,,False,False
966593,g3h,1,,Travaux,,1912200.0,20000.0,,,False,False
966614,q9t,1,,Services,,500400.0,7500.0,,,False,False
966631,j0w,1,,Travaux,,4382823.84,87000.0,,,False,False
966643,d4q,1,,Travaux,,10499970.0,105000.0,,,False,False
966667,g3h,1,Fourniture de tableaux et accéssoires pour l'éclairage public,Fournitures,,2623140.0,34000.0,,,True,False
966667,g3h,2,Fourniture de fusibles BT,Fournitures,,51840.0,700.0,,,True,False
966677,g3h,1,,Services,,840000.0,11000.0,,,True,False
966700,g3h,1,Aménagement du poste source 60/22KV Ouled Azzouz relevant de la Direction Provinciale de Nouaceur,Travaux,,3010920.0,30000.0,,,True,False
966700,g3h,2,Aménagement du poste répartiteur d’Alazhar,Travaux,,1966728.0,20000.0,,,True,False
966714,d4q,1,,Services,,295000.0,3000.0,,,False,True
966743,a2a,1,,Services,,3000000.0,0.0,,,False,False
966755,d4q,1,,Fournitures,,2400000.0,24000.0,,,False,True
966781,g3h,1,,Travaux,,20075088.0,320000.0,,,False,False
966785,g3h,1,Prestation d’édition des factures DPP Périmètre EX LYDEC,Services,,3643200.0,47000.0,,,False,False
966785,g3h,2,Prestation d’édition des factures Direction Provinciale Benslimane,Services,,770880.0,10000.0,,,True,False
966785,g3h,3,Prestation d’édition des factures Direction provinciale Berrechid,Services,,1655760.0,21000.0,,,False,False
966785,g3h,4,Prestation d’édition des factures Direction provinciale Mediouna,Services,,702576.0,9000.0,,,False,False
966785,g3h,5,Prestation d’édition des factures Direction provinciale Nouaceur,Services,,1481856.0,19000.0,,,True,False
966785,g3h,6,Prestation d’édition des factures Direction provinciale Settat,Services,,978276.0,12000.0,,,True,False
966785,g3h,7,Prestation d’édition des factures Direction préfectorale Aïn Chock Hay Hassani,Services,,818611.2,10000.0,,,False,False
966785,g3h,8,Prestation d’édition des factures Direction Préfectorale Aïn Sebaa Bernoussi,Services,,345168.0,4000.0,,,False,False
966785,g3h,9,Prestation d’édition des factures Direction Préfectorale Mohammedia,Services,,510168.0,6000.0,,,True,False
966806,q1s,1,,Travaux,,2132239.2,40000.0,Agriculture / Aménagement de pistes agricoles et rurales / 7.1.Aménagement de pistes agricoles et rurales / Classe 4,,False,False
966807,g3h,1,"Périmètre de gestion la Direction Provinciale SRM-CS « MEDIOUNA » : Province MEDIOUNA, Province BENSLIMANE, Préfecture d’Arrondissements BMSOMR (partie gérée par Ex ONEE), Préfecture d’Arrondissements SIDI BERNOUSSI (partie gérée par Ex ONEE) ; Préfecture Mohammedia (partie gérée par Ex ONEE)",Travaux,,7177482.0,93000.0,,,False,False
966807,g3h,2,Périmètre de gestion la Direction Provinciale SRM-CS « SETTAT » : Province SETTAT,Travaux,,5999505.6,78000.0,,,True,False
966807,g3h,3,Périmètre de gestion la Direction Provinciale SRM-CS « BERRECHID » : Province Berrechid,Travaux,,3643756.44,47000.0,,,True,False
966807,g3h,4,Périmètre de gestion la Direction Provinciale SRM-CS « SIDI BENNOUR »,Travaux,,3599893.68,46000.0,,,True,False
966807,g3h,5,Périmètre de gestion la Direction Provinciale SRM-CS «Ben Slimane»,Travaux,,4698252.0,61000.0,,,True,False
966811,q1s,1,"Lot 1 : Construction des canaux d’irrigation dans la plaine du Tafilalet, province d’Errachidia.",Travaux,,4733340.0,90000.0,Agriculture / Travaux de séguia et de pose de canaux portés / 4.1.Travaux de séguia et khettara / Classe 3,,False,True
966811,q1s,2,"Lot 2 : construction des canaux d’irrigation dans la Vallée de Ziz, province d’Errachidia.",Travaux,,2073000.0,40000.0,,,False,True
966811,q1s,3,"Lot 3 : Construction des canaux d’irrigation dans le Périmètre Ansegmir, province de Midelt.",Travaux,,2678400.0,50000.0,Agriculture / Travaux de séguia et de pose de canaux portés / 4.1.Travaux de séguia et khettara / Classe 3,,False,True
966815,q9t,1,,Services,,397200.0,7500.0,,,False,True
966816,q1s,1,"Lot 1 : Entretien des réseaux d’irrigation dans la plaine du Tafilalet, Province d'Errachidia.",Travaux,,1420800.0,27000.0,Agriculture / Travaux de séguia et de pose de canaux portés / 4.1.Travaux de séguia et khettara / Classe 4,,False,True
966816,q1s,2,"Lot 2 : Entretien des réseaux d’irrigation dans la Vallée du Ziz, Province d'Errachidia.",Travaux,,527400.0,10000.0,Agriculture / Travaux de séguia et de pose de canaux portés / 4.1.Travaux de séguia et khettara / Classe 5,,False,True
966816,q1s,3,"Lot 3 : Entretien des réseaux d’irrigation dans le périmètre Ansegmir, Province de Midelt.",Travaux,,1642200.0,30000.0,Agriculture / Travaux de séguia et de pose de canaux portés / 4.1.Travaux de séguia et khettara / Classe 4,,False,True
966819,d4q,1,,Services,,4834532.37,50000.0,,,False,False
966821,d4q,1,,Travaux,,1800948.0,18000.0,,,False,False
966825,q1s,1,"LOT 1 : Réhabilitation des canaux d’irrigation dans la Plaine du Tafilalet, Province d’Errachidia.",Travaux,,2661348.0,50000.0,Agriculture / Travaux de séguia et de pose de canaux portés / 4.1.Travaux de séguia et khettara / Classe 3,,False,True
966825,q1s,2,"LOT 2 : Réhabilitation des canaux d’irrigation dans la Vallée du Ziz, Province d’Errachidia.",Travaux,,2135400.0,40000.0,Agriculture / Travaux de séguia et de pose de canaux portés / 4.1.Travaux de séguia et khettara / Classe 4,,False,True
966825,q1s,3,"LOT 3 : Réhabilitation des canaux d’irrigation dans le périmètre Ansgmir, Povince de Midelt.",Travaux,,884820.0,15000.0,Agriculture / Travaux de séguia et de pose de canaux portés / 4.1.Travaux de séguia et khettara / Classe 5,,False,True
966845,p8x,1,,Services,,151992.0,0.0,,,False,False
966850,d4q,1,,Travaux,,6600000.0,66000.0,,,False,False
966859,o8p,1,,Travaux,,103572000.0,2071440.0,Equipement / E- Travaux maritimes et fluviaux / E.11- Dragages portuaires / Classe 1,,False,False
966861,d4q,1,,Travaux,,960000.0,9600.0,,,False,True
966872,d4q,1,,Travaux,,2499600.0,24996.0,,,False,False
966874,o8p,1,,Services,,1425600.0,21400.0,,,False,False
966888,p8x,1,,Services,,15199194.0,0.0,,,False,False
966912,g3h,1,,Travaux,,57195840.0,1143000.0,,,False,False
966919,d4q,1,,Travaux,,1200000.0,12000.0,,,False,False
966923,p8x,1,,Services,,151992.0,0.0,,,False,False
966927,g3h,1,,Travaux,,6805602.6,136000.0,,,False,False
966930,g3h,1,,Travaux,,11955801.6,239000.0,,,False,False
966931,g3h,1,,Fournitures,,1409772.0,28000.0,,,False,False
966935,p8x,1,,Services,,182400.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
966946,d0q,1,,Travaux,,697200.0,13900.0,Equipement / B- Travaux routiers et voirie urbaine / B.1- Travaux de terrassements routiers courants / Classe 5,,False,False
966948,q9t,1,"Groupes électrogènes, onduleur et postes de transformations électriques.",Services,,115200.0,2304.0,,,False,False
966948,q9t,2,chambres froides,Services,,91200.0,1824.0,,,False,False
966949,j8k,1,,Travaux,,5780700.0,90000.0,Equipement / J- Electricite / J.4- Travaux d'éclairage public / Classe 2 Habitat / 4 travaux d'électrification / 4.1 Réalisation de réseau électrique : M et B tension / Classe 4,,False,False
966967,o8p,1,,Travaux,,73862400.0,1477248.0,Equipement / E- Travaux maritimes et fluviaux / E.14- Dévasage portuaire / Classe 1,,False,False
967008,t5y,1,,Fournitures,,3464160.0,69000.0,,,False,False
967009,b5j,1,,Travaux,,600000.0,11000.0,,"D3. Hydraulique urbaine D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages D17- Voirie, réseaux d'assainissement et eau potable D18- Réseaux d'électricité basse et moyenne tension, réseaux téléphoniques et éclairage public",False,False
967016,g3h,1,36 autobus de longueur 12 mètres de motorisation diesel à minima euro v – plancher bas (low entry) ;,Fournitures,,92754720.0,1800000.0,,,False,False
967016,g3h,2,60 autobus de longueur 12 mètres de motorisation diesel à minima euro v – plancher bas integral (low floor) ;,Fournitures,,154591200.0,3000000.0,,,False,False
967016,g3h,3,30 autobus de longueur 18 mètres de motorisation diesel à minima euro v – plancher bas intégral (low floor).,Fournitures,,115092000.0,2300000.0,,,False,False
967028,z6n,1,,Services,,4478409.6,85000.0,,,False,False
967040,t5y,1,,Fournitures,,4059720.0,81000.0,,,False,False
967047,p8x,1,Lot 1 : le Lycée qualifiant El Khouarizmy,Services,,2989360.0,56700.0,,,False,False
967047,p8x,2,Lot 2 : le Lycée Collégial Al Andalous,Services,,253638.0,5040.0,,,False,False
967048,g3h,1,,Travaux,,24000000.0,360000.0,,,False,False
967081,p8x,1,,Services,,5175882.62,100000.0,,,False,False
967099,y6u,1,,Services,,450000.0,9000.0,,,False,False
967116,j8k,1,,Travaux,,17634854.88,200000.0,,,False,False
967117,d4q,1,,Services,,180000.0,3000.0,,,False,False
967119,o8p,1,,Fournitures,,8062616.4,121000.0,,,False,False
967123,d4q,1,,Services,,240000.0,3000.0,,,False,False
967124,w7t,1,"Acquisition, installation et mise en service de deux bornes interactives",Fournitures,"Acquisition, installation et mise en service de deux bornes interactives",300000.0,6000.0,,,False,False
967124,w7t,2,"Acquisition, installation, paramétrage et mise en service d’une solution de gestion des ventes, incluant le matériel et le logiciel associés.",Fournitures,"Acquisition, installation, paramétrage et mise en service d’une solution de gestion des ventes, incluant le matériel et le logiciel associés.",528000.0,10000.0,,,False,False
967135,d4q,1,,Services,,84000.0,0.0,,,False,True
967151,f8y,1,,Travaux,,14802707.94,250000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 3,,False,False
967182,q1s,1,,Services,,468042.62,8000.0,,,False,True
967191,q1s,1,,Services,,100080.0,1800.0,,,False,True
967199,q1s,1,,Services,,110764.8,2000.0,,,False,True
967210,q1s,1,Produits Antiparasitaires internes.,Fournitures,,547840.0,10000.0,,,False,True
967210,q1s,2,Produits Antiparasitaires à usage externe à base d’organophosphorés.,Fournitures,,642000.0,10000.0,,,False,True
967210,q1s,3,Produits Antiparasitaires endo-ectocides injectables.,Fournitures,,802500.0,15000.0,,,False,True
967210,q1s,4,"Vaccin polyvalent contre les entérotoxémies, pasteurellose et colibacillose.",Fournitures,,976000.0,15000.0,,,False,True
967219,d4q,1,Direction Régionale de production Tanger Tétouan Al Hoceima,Fournitures,,35409600.0,354000.0,,,False,False
967219,d4q,2,Direction Régionale de production Casablanca Settat (Daourat),Fournitures,,18463200.0,184600.0,,,False,False
967219,d4q,3,Direction Régionale de Production Casablanca Settat (Bouregreg),Fournitures,,61125600.0,611000.0,,,False,False
967237,d4q,1,,Travaux,,20552364.0,205600.0,,,False,False
967240,q1s,1,Opération d’identification des camelins relevant des Provinces de Laayoune,Services,,772800.0,15000.0,,,False,True
967240,q1s,2,Opération d’identification des camelins relevant des Provinces de Tarfaya,Services,,386400.0,7000.0,,,False,True
967240,q1s,3,Opération d’identification des camelins relevant des Provinces de Boujdour,Services,,289800.0,5000.0,,,False,True
967240,q1s,4,Opération d’identification des camelins relevant des Provinces d’Es-Smara,Services,,115920.0,2000.0,,,False,True
967243,o8p,1,,Services,,158400.0,3000.0,,,False,True
967254,d4q,1,,Fournitures,,7172065.0,100000.0,,,False,False
967264,a1z,1,,Services,,1203108.0,20000.0,,,False,False
967265,o8p,1,Lot n°1 : Acquisition et installation des équipements « Système »,Services,- Infrastructure Hyper Convergée HCI - Stockage S3 pour le stockage persistent - Switch d’interconnexion - Solution logicielle de Sauvegarde pour la plateforme de virtualisation - Robot de sauvegarde - Serveur d’administration du robot,13313954.4,160000.0,,,False,False
967265,o8p,2,Acquisition et installation des équipements « Réseau »,Services,- Switch Backbone - Switch Fédérateur 24 Ports - Switch Fédérateur 48 Ports - Switch d’accès (POE) Type 1,4634370.0,55000.0,,,False,False
967265,o8p,3,Acquisition et installation des équipements « Sécurité »,Services,- Pare-feu Frontale 2 - Pare-feu Dorsal 4 - Solution de sécurité EDR/XDR 1 - Solution Gestion de la Traçabilité des accès Administrateurs (PAM) 1 - Solution de Gestion des Accès des Applications (MFA) 1 - Solution de Gestion de la Gouvernance des accès (IAG) 1 - Solution de Sécurité des Applications WEB (WAF) 1 - Solution de Cyber Threat Intelligence (CTI) 1 - Solution Gestion et Corrélation de Logs (SIEM -,0.0,195000.0,,,False,False
967265,o8p,4,Acquisition et installation d’une solution de gestion des accès WIFI des Hôtels et Bâtiments du Complexe Mohamed VI,Services,- Solution de gestion des accès wifi 1 - Contrôleur WIFI 2 3- Points d’accès,3753220.8,45000.0,,,False,False
967297,t5y,1,,Services,,180000.0,3600.0,,"D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages D17- Voirie, réseaux d'assainissement et eau potable",False,False
967301,f4g,1,,Travaux,,0.0,90000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 3,,False,False
967328,f4g,1,,Travaux,,0.0,60000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 4,,False,False
967340,o4d,1,,Services,,780000.0,15000.0,,,False,False
967341,f9f,1,,Travaux,,16238361.6,293000.0,,,False,False
967345,f9f,1,,Services,,150000.0,2700.0,,,False,False
967352,o4d,1,,Services,,564000.0,11000.0,,,False,False
967354,j8k,1,,Travaux,,43463218.8,660000.0,Habitat / 9 Gros-oeuvre / 9.1 Travaux courant en béton armé et maçonnerie. / Classe 6 Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 1,,False,False
967356,f9f,1,,Services,,240000.0,4300.0,,,False,False
967357,f9f,1,,Travaux,,9215689.2,166000.0,,,False,False
967358,j8k,1,,Travaux,,64626250.8,960000.0,Habitat / 9 Gros-oeuvre / 9.1 Travaux courant en béton armé et maçonnerie. / Classe 6 Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe S,,False,False
967359,f9f,1,,Travaux,,2263884.0,41000.0,,,False,False
967362,f9f,1,,Travaux,,2205738.0,40000.0,,,False,False
967364,f9f,1,,Travaux,,2271012.0,40000.0,,,False,False
967367,f9f,1,,Travaux,,1132000.0,21000.0,,,False,False
967382,p1v,1,,Travaux,,8385180.0,160000.0,Equipement / B- Travaux routiers et voirie urbaine / B.1- Travaux de terrassements routiers courants / Classe 3 Equipement / B- Travaux routiers et voirie urbaine / B.3- Ouvrages d'assainissement routiers et traitement de l'environnement / Classe 3 Equipement / B- Travaux routiers et voirie urbaine / B.5- Assises non traitées et enduits superficiels / Classe 3,,False,False
967383,p1v,1,,Travaux,,9598200.0,180000.0,Equipement / B- Travaux routiers et voirie urbaine / B.1- Travaux de terrassements routiers courants / Classe 3 Equipement / B- Travaux routiers et voirie urbaine / B.3- Ouvrages d'assainissement routiers et traitement de l'environnement / Classe 3 Equipement / B- Travaux routiers et voirie urbaine / B.5- Assises non traitées et enduits superficiels / Classe 3,,False,False
967386,g8e,1,,Services,,2783310.07,28000.0,,,False,False
967387,d4q,1,,Services,,2400000.0,24000.0,,,False,True
967388,d4q,1,,Travaux,,11000400.0,110100.0,,,False,True
967402,q1s,1,,Travaux,,1195200.0,23000.0,,,False,False
967430,i1t,1,,Travaux,,24635400.6,700000.0,Equipement / B- Travaux routiers et voirie urbaine / B.1- Travaux de terrassements routiers courants / Classe 2 Equipement / B- Travaux routiers et voirie urbaine / B.3- Ouvrages d'assainissement routiers et traitement de l'environnement / Classe 2 Equipement / B- Travaux routiers et voirie urbaine / B.4- Travaux de terrassements et ouvrages d'assainissement sur la voirie urbaine / Classe 2 Equipement / B- Travaux routiers et voirie urbaine / B.6- Assises traitées et enrobés à chaud / Classe 2,,False,False
967431,j0w,1,,Services,,61500.0,270000.0,,,False,False
967443,d4q,1,,Travaux,,12999600.0,130000.0,,,False,False
967444,i1t,1,,Services,,250000.0,70000.0,,,False,False
967445,j8k,1,,Travaux,,3851316.0,55000.0,Habitat / 2 Travaux De Voirie / 2.3 Travaux d'assainissement de voirie. / Classe 3 Equipement / B- Travaux routiers et voirie urbaine / B.11- Travaux de dallage et bétonnage de la voirie urbaine / Classe 3,,False,False
967452,d4q,1,,Fournitures,,1200000.0,12000.0,,,False,False
967477,d4q,1,,Travaux,,200000.0,3000.0,,,False,True
967480,x6c,1,,Fournitures,,540000.0,8100.0,,,False,False
967493,d4q,1,,Travaux,,193200.0,3000.0,,,False,True
967503,q1s,1,,Fournitures,,54000.0,1000.0,,,False,True
967505,k2q,1,,Services,,3243900.0,60000.0,Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES GRANDS BARRAGES / Classe 1,,False,False
967507,o8p,1,,Services,,4975200.0,74000.0,,,False,False
967508,q1s,1,,Services,,2831400.0,30000.0,,,False,False
967511,a1t,1,,Services,,151200.0,3000.0,,,False,False
967512,q1s,1,,Services,,90000.0,1800.0,,,False,True
967514,j8k,1,,Travaux,,1556184.0,25000.0,Habitat / 2 Travaux De Voirie / 2.3 Travaux d'assainissement de voirie. / Classe 2 Equipement / B- Travaux routiers et voirie urbaine / B.11- Travaux de dallage et bétonnage de la voirie urbaine / Classe 4,,False,False
967533,u6i,1,"Ravitaillement des navires hauturiers de l’INRH en gasoil 10 PPM dédouané au niveau des ports d’attaches et ports d’escales suivants : Nador, Tanger, Casablanca, Jorf Lasfer, Safi, Agadir et Tan-Tan",Fournitures,"Ravitaillement des navires hauturiers de l’INRH en gasoil 10 PPM dédouané au niveau des ports d’attaches et ports d’escales suivants : Nador, Tanger, Casablanca, Jorf Lasfer, Safi, Agadir et Tan-Tan",18480000.0,300000.0,,,False,False
967533,u6i,2,Ravitaillement des navires hauturiers de l’INRH en gasoil 10 PPM dédouané au niveau des ports de Laayoune et Dakhla,Fournitures,Ravitaillement des navires hauturiers de l’INRH en gasoil 10 PPM dédouané au niveau des ports de Laayoune et Dakhla,4620000.0,90000.0,,,False,False
967533,u6i,3,"Ravitaillement des navires hauturiers de l’INRH en huiles moteurs diesels marins multifonctionnelles et huiles hydrauliques au niveau des ports d’attaches et d’escales suivants : Nador, Tanger, Casablanca, Jorf Lasfer, Safi, Agadir, Tan-Tan",Fournitures,"Ravitaillement des navires hauturiers de l’INRH en huiles moteurs diesels marins multifonctionnelles et huiles hydrauliques au niveau des ports d’attaches et d’escales suivants : Nador, Tanger, Casablanca, Jorf Lasfer, Safi, Agadir, Tan-Tan",1763280.0,35000.0,,,False,False
967533,u6i,4,"Ravitaillement des navires hauturiers de l’INRH en lubrifiants pour treuils, boites d’engrenages et compresseurs ; et en graisses au niveau des ports d’attaches et d’escales suivants : Nador, Tanger, Casablanca, Jorf Lasfer, Safi, Agadir et Tan-Tan",Fournitures,"Ravitaillement des navires hauturiers de l’INRH en lubrifiants pour treuils, boites d’engrenages et compresseurs ; et en graisses au niveau des ports d’attaches et d’escales suivants : Nador, Tanger, Casablanca, Jorf Lasfer, Safi, Agadir et Tan-Tan",355368.0,5000.0,,,False,False
967533,u6i,5,"Ravitaillement des navires côtiers de l’INRH en gasoil 10 PPM dédouané dans les ports d’attaches et ports d’escales suivants : Larache, Tanger, M’diq, Al Hoceima, Nador, Jebha, Ras Kebdana, Casablanca, El Jadida, Mehdia, Essaouira, Safi, Agadir, Sidi Ifni, Tan-Tan, Boujdour, Laayoune, Tarfaya, Dakhla",Fournitures,"Ravitaillement des navires côtiers de l’INRH en gasoil 10 PPM dédouané dans les ports d’attaches et ports d’escales suivants : Larache, Tanger, M’diq, Al Hoceima, Nador, Jebha, Ras Kebdana, Casablanca, El Jadida, Mehdia, Essaouira, Safi, Agadir, Sidi Ifni, Tan-Tan, Boujdour, Laayoune, Tarfaya, Dakhla",5906092.5,100000.0,,,False,False
967533,u6i,6,"Ravitaillement des navires côtiers de l’INRH en lubrifiants et graisses au niveau des ports d’attaches et d’escales suivants : Larache, Tanger, M’diq, Al Hoceima, Nador, Jebha, Ras Kebdana, Casablanca, El Jadida, Mehdia, Essaouira, Safi, Agadir, Sidi Ifni, Tan-Tan, Boujdour, Laayoune, Tarfaya, Dakhla",Fournitures,"Ravitaillement des navires côtiers de l’INRH en lubrifiants et graisses au niveau des ports d’attaches et d’escales suivants : Larache, Tanger, M’diq, Al Hoceima, Nador, Jebha, Ras Kebdana, Casablanca, El Jadida, Mehdia, Essaouira, Safi, Agadir, Sidi Ifni, Tan-Tan, Boujdour, Laayoune, Tarfaya, Dakhla",142560.0,2000.0,,,False,False
967543,j8k,1,,Travaux,,10260114.0,160000.0,Habitat / 2 Travaux De Voirie / 2.2 Sans objet. / Classe 4 Habitat / 3 Assainissement - Pose de conduites / 3.1 Travaux simples d'assainissement - conduites et ouvrages annexes. / Classe 3 Equipement / B- Travaux routiers et voirie urbaine / B.6- Assises traitées et enrobés à chaud / Classe 3 Equipement / C- Eau potable - Assainissement - Conduites / C.3- Travaux courants de réseaux d’assainissement et ouvrages annexes / Classe 3,,False,False
