ref_consultation,org_acronyme,lot_numero,lot_intitule,categorie,description,estimation_ttc,caution_provisoire,qualifications,agrements,variante,reserve_pme
967550,g3h,1,,Travaux,,1038300.0,15000.0,Equipement / I- Equipements hydromecaniques - Traitement d'eau potable - Automatisme / I.3- Travaux de fabrication de matériels hydro-électromécaniques pour ouvrages hydrauliques / Classe 4 Equipement / I- Equipements hydromecaniques - Traitement d'eau potable - Automatisme / I.4- Travaux d’installation des équipements hydro-électromécaniques pour ouvrages hydrauliques / Classe 4,,False,False
967553,d4q,1,,Travaux,,240000.0,3000.0,,,False,False
967556,g3h,1,,Services,,252000.0,3000.0,,,False,False
967558,f9f,1,,Travaux,,2010000.0,40000.0,Equipement / A- Construction / A.6- Travaux de construction des réservoirs courants en béton armé de capacité inférieure ou égale à 1000 m3 / Classe 5 Equipement / C- Eau potable - Assainissement - Conduites / C.1- Réseaux de conduites sous pression de petit diamètre inférieur ou égal à 400 mm et ouvrages annexes / Classe 4,,False,True
967559,d4q,1,,Travaux,,600000.0,6000.0,,,False,True
967561,f4g,1,,Travaux,,4082400.0,60000.0,Equipement / A- Construction / A.2- Travaux courants en béton armé-maçonnerie pour bâtiment / Classe 4,,False,False
967567,d4q,1,,Travaux,,1333200.0,13400.0,,,False,True
967570,d4q,1,,Services,,1500000.0,15000.0,,,False,True
967572,d4q,1,,Travaux,,5400000.0,54000.0,,,False,False
967586,j8k,1,,Services,,1430280.0,18000.0,,,False,False
967587,d4q,1,,Travaux,,1997300.0,20000.0,,,False,True
967590,d4q,1,,Travaux,,18718000.0,200000.0,,,False,False
967597,j8k,1,,Services,,14400000.0,0.0,,,False,False
967603,h5r,1,VENTE DU BOIS D'ARBRES ARRACHEES,Services,,7000.0,500.0,,,False,False
967603,h5r,2,VENTE DES OUTILS ET EQUIPEMENTS USAGEES,Services,,9000.0,800.0,,,False,False
967608,q1s,1,,Travaux,,796800.0,15000.0,Agriculture / Matériel hydromécanique / 8.1.Travaux d'installation de matériel hydromécanique / Classe 4,,False,False
967621,f9f,1,,Travaux,,1041840.0,20000.0,Equipement / A- Construction / A.6- Travaux de construction des réservoirs courants en béton armé de capacité inférieure ou égale à 1000 m3 / Classe 5 Equipement / C- Eau potable - Assainissement - Conduites / C.1- Réseaux de conduites sous pression de petit diamètre inférieur ou égal à 400 mm et ouvrages annexes / Classe 4,,False,True
967622,q1s,1,,Services,,179520.0,3500.0,,,False,False
967634,d4q,1,,Fournitures,,1018080.0,20000.0,,,False,False
967636,d4q,1,,Travaux,,96000000.0,960000.0,,,False,False
967637,g3h,1,,Travaux,,119057545.8,2000000.0,Equipement / A- Construction / A.4- Travaux exceptionnels en béton armé pour bâtiment / Classe S Equipement / L- Menuiserie - Charpente / L.4- Menuiserie aluminium / Classe 1 Equipement / L- Menuiserie - Charpente / L.8- Charpente métallique / Classe 1,,False,False
967645,q1s,1,,Services,,3583008.0,60000.0,,,False,False
967648,o8p,1,,Fournitures,,21607940.53,324200.0,,,False,False
967655,g3h,1,,Services,,1281696.0,25600.0,,,False,False
967664,g3h,1,,Services,,930000.0,18600.0,,,False,True
967667,q1s,1,,Travaux,,500000.0,8000.0,,,False,False
967675,g8e,1,,Travaux,,24530187.0,350000.0,Equipement / J- Electricite / J.4- Travaux d'éclairage public / Classe 1 Equipement / J- Electricite / J.6- Réalisation de réseau électrique MT et transformation MT-BT et réseaux basse tension / Classe 1,,False,False
967677,d0q,1,,Services,,360000.0,6000.0,,D5. Ouvrages d'art,False,False
967678,g8e,1,,Services,,216000.0,3000.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
967679,g3h,1,,Services,,3841800.0,76000.0,,,False,False
967680,g3h,1,,Services,,211200.0,4000.0,,,False,True
967681,g3h,1,Prestation de renouvèlement des compteurs d’eau petits calibres -Préfecture Marrakech et Province EL HAOUZ.,Services,,1246344.0,24000.0,,,False,True
967681,g3h,2,Prestation de renouvèlement des compteurs d’eau petits calibres -Préfecture Marrakech et Province EL HAOUZ.,Services,,428940.0,8500.0,,,False,True
967682,g8e,1,,Services,,11496000.0,0.0,,,False,False
967683,g8e,1,,Services,,11496000.0,0.0,,,False,False
967684,g3h,1,,Travaux,,2398668.0,47000.0,,,False,False
967686,g3h,1,,Services,,960000.0,19000.0,,,False,False
967687,g3h,1,,Travaux,,5200000.0,75000.0,,,False,False
967688,g3h,1,,Travaux,,480000.0,9000.0,,,False,True
967689,g3h,1,,Travaux,,600000.0,12000.0,,,False,True
967691,g3h,1,,Travaux,,39697776.0,790000.0,,,False,False
967695,g3h,1,,Travaux,,8996400.0,179000.0,,,False,False
967696,g3h,1,,Travaux,,2529000.0,50000.0,,,False,False
967697,d4q,1,,Fournitures,,1200000.0,12000.0,,,False,False
967698,g3h,1,,Travaux,,838920.0,16000.0,,,False,True
967700,g3h,1,,Travaux,,14578192.0,290000.0,,,False,False
967707,g3h,1,,Travaux,,1248000.0,24000.0,,,False,True
967713,d4q,1,Fourniture PDR Hydraulique d’exploitation,Fournitures,,703908.0,0.0,,,False,True
967713,d4q,2,Fourniture PDR Hydraulique de Lutte contre l’incendie,Fournitures,,401040.0,0.0,,,False,True
967714,d4q,1,,Travaux,,453000.0,0.0,,,False,True
967716,g3h,1,Lot n°1 : Préfecture Agadir Ida-Outanane ;,Services,,39600.0,700.0,,,False,False
967716,g3h,2,Lot n°2 : Préfecture Inzegane Ait Melloul ;,Services,,40800.0,800.0,,,False,False
967716,g3h,3,Lot n°3 : Province Chtouka-Aït Baha ;,Services,,68640.0,1300.0,,,False,False
967716,g3h,4,Lot n°4 : Province Tiznit ;,Services,,61920.0,1200.0,,,False,False
967716,g3h,5,Lot n°5 : Province Taroudannt,Services,,85800.0,1700.0,,,False,False
967716,g3h,6,Lot n°6 : Province Tata.,Services,,31200.0,600.0,,,False,False
967718,g3h,1,Lot n°1 : Préfecture Agadir Ida-Outanane ;,Services,,405000.0,8000.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages D21- Sécurité contre l'incendie dans les constructions,False,False
967718,g3h,2,Lot n°2 : Préfecture Inezgane Ait Melloul ; Comporte des dispositions envrionnementales,Services,,382800.0,7500.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages D21- Sécurité contre l'incendie dans les constructions,False,False
967718,g3h,3,Lot n°3 : Province Chtouka-Aït Baha ; Comporte des dispositions envrionnementales,Services,,572400.0,11000.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages D21- Sécurité contre l'incendie dans les constructions,False,False
967718,g3h,4,Lot n°4 : Province Tiznit ; Comporte des dispositions envrionnementales,Services,,501600.0,10000.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages D21- Sécurité contre l'incendie dans les constructions,False,False
967718,g3h,5,Lot n°5 : Province Taroudannt ; Comporte des dispositions envrionnementales,Services,,568200.0,11000.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages D21- Sécurité contre l'incendie dans les constructions,False,False
967718,g3h,6,Lot n°6 : Province Tata. Comporte des dispositions envrionnementales,Services,,238800.0,4500.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages D21- Sécurité contre l'incendie dans les constructions,False,False
967719,g3h,1,Lot n°1 : Préfecture Agadir Ida-Outanane ; Comporte des dispositions envrionnementales,Services,,306360.0,3900.0,Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES DES BATIMENTS COURANTS / Classe 3 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE BATIMENTS COURANTS / Classe 3 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES LOTS SECONDAIRES DES BATIMENTS / Classe 3,,False,False
967719,g3h,2,Lot n°2 : Préfecture Inezgane Ait Melloul ; Comporte des dispositions envrionnementales,Services,,294960.0,3900.0,Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES DES BATIMENTS COURANTS / Classe 3 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES LOTS SECONDAIRES DES BATIMENTS / Classe 3 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE BATIMENTS COURANTS / Classe 3,,False,False
967719,g3h,3,Lot n°3 : Province Chtouka-Aït Baha ; Comporte des dispositions envrionnementales,Services,,439680.0,3900.0,Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES DES BATIMENTS COURANTS / Classe 2 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE BATIMENTS COURANTS / Classe 2 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES LOTS SECONDAIRES DES BATIMENTS / Classe 2,,False,False
967719,g3h,4,Lot n°4 : Province Tiznit ; Comporte des dispositions envrionnementales,Services,,378120.0,3900.0,Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES DES BATIMENTS COURANTS / Classe 3 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE BATIMENTS COURANTS / Classe 3 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES LOTS SECONDAIRES DES BATIMENTS / Classe 3,,False,False
967719,g3h,5,Lot n°5 : Province Taroudannt ; Comporte des dispositions envrionnementales,Services,,446520.0,3900.0,Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES LOTS SECONDAIRES DES BATIMENTS / Classe 3 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE BATIMENTS COURANTS / Classe 3 Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES DES BATIMENTS COURANTS / Classe 2,,False,False
967719,g3h,6,Lot n°6 : Province Tata. Comporte des dispositions envrionnementales,Services,,195000.0,3900.0,Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES DES BATIMENTS COURANTS / Classe 2 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE BATIMENTS COURANTS / Classe 2 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DES LOTS SECONDAIRES DES BATIMENTS / Classe 2,,False,False
967738,j0w,1,,Services,,50000.0,10000.0,,,False,True
967739,j0w,1,,Services,,1500.0,1000.0,,,False,True
967744,o8p,1,,Fournitures,,654472.2,13000.0,,,False,False
967748,p8x,1,"Les prestations de surveillance et de gardiennage des locaux de la Direction Provinciale de Chichaoua, ses annexes et les lycées qualifiants",Services,,3076819.2,52000.0,,,False,False
967748,p8x,2,"Les prestations de surveillance et de gardiennage des locaux des lycées collégiaux, situés aux cercles de Chichaoua et Mtouga, relevant de la Direction Provinciale de Chichaoua",Services,,2615296.32,44000.0,,,False,False
967748,p8x,3,"Les prestations de surveillance et de gardiennage des locaux des lycées collégiaux, situés aux cercles d'Imintanoute et Mejjat, relevant de la Direction Provinciale de Chichaoua",Services,,2461455.36,42000.0,,,False,False
967748,p8x,4,"Les prestations de surveillance et de gardiennage des locaux des établissements primaires, situés au cercle de Chichaoua, relevant de la Direction Provinciale de Chichaoua",Services,,2230693.92,38000.0,,,False,False
967749,o8p,1,,Fournitures,,481200.0,7000.0,,,False,False
967751,q1s,1,,Services,,150000.0,3000.0,,,False,True
967754,o8p,1,,Fournitures,,5206010.4,78000.0,,,False,False
967761,o8p,1,,Fournitures,,1825980.0,27000.0,,,False,False
967764,g3h,1,Fourniture de matériel et outillage pour exploitation électricité-ville de Marrakech.,Fournitures,,466538.0,9300.0,,,False,False
967764,g3h,2,Fourniture de matériel et outillage pour exploitation électricité-ville de Marrakech.,Fournitures,,451700.0,9000.0,,,False,False
967764,g3h,3,Fourniture de matériel et outillage pour exploitation électricité-ville de Marrakech.,Fournitures,,505650.0,10000.0,,,False,False
967771,d4q,1,,Travaux,,2100000.0,21000.0,,,False,False
967777,g3h,1,,Travaux,,1400000.0,28000.0,,,False,False
967784,d4q,1,,Travaux,,1000000.0,10000.0,,,False,False
967787,g3h,1,,Services,,1181700.0,23000.0,,,False,True
967788,g3h,1,,Services,,571461.6,11000.0,,,False,True
967790,q1s,1,,Travaux,,1860000.0,37000.0,,,False,True
967792,g3h,1,,Services,,356490.53,7000.0,,,False,True
967793,q1s,1,LOT 1 : Travaux de création des forages pour l’irrigation dans la province d’Errachidia.,Travaux,,4800600.0,95000.0,Agriculture / Puits et forages / 2.2.Travaux de creusement de forages / Classe 1,,False,False
967793,q1s,2,LOT 2 : Travaux de création des forages pour l’irrigation dans la province de Midelt.,Travaux,,6534000.0,130000.0,Agriculture / Puits et forages / 2.2.Travaux de creusement de forages / Classe 1,,False,False
967794,d4q,1,,Travaux,,360000.0,3600.0,,,False,False
967797,d4q,1,,Travaux,,11000000.0,110000.0,,,False,False
967798,q1s,1,,Services,,4452786.0,85000.0,,,False,False
967801,d4q,1,,Fournitures,,720000.0,7200.0,,,False,False
967803,x6c,1,,Travaux,,386400.0,5700.0,,,False,True
967804,g3h,1,Fusibles BT,Fournitures,FOURNITURE DE MATERIEL ELECTRICITE,1262364.0,20000.0,,,False,False
967804,g3h,2,Fusibles MT,Fournitures,FOURNITURE DE MATERIEL ELECTRICITE,174801.6,2800.0,,,False,False
967804,g3h,3,Connecteurs BT,Fournitures,FOURNITURE DE MATERIEL ELECTRICITE,4560.0,100.0,,,False,False
967804,g3h,4,Tableau BT,Fournitures,,369604.8,6000.0,,,False,False
967804,g3h,5,Fourreau thermo rétractable,Fournitures,,44520.0,700.0,,,False,False
967804,g3h,6,Coffret & Coffret à Coupitel,Fournitures,,11152327.2,178000.0,,,False,False
967804,g3h,7,Les Serrure,Fournitures,,87892.0,14000.0,,,False,False
967805,d4q,1,,Services,,1208400.0,20000.0,,D19- Etudes d'impact sur l'environnement,False,False
967808,d4q,1,,Travaux,,720000.0,7200.0,,,False,True
967819,p8x,1,"LES ETUDES TECHNIQUES ET LE SUIVI DES TRAVAUX D’AMENAGEMENT ET DE REHABILITATION DE SEP (07) ETABLISSEMENTS SCOLAIRES PIONNIERS AUX COMMUNES : AFELLA IGHIR, AIT OUAFQA, TASRIRT, TARSOUAT, IRIGH NTAHALA ET TARFAROUT - PROVINCE DE TIZNIT",Services,,198000.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
967819,p8x,2,LES ETUDES TECHNIQUES ET LE SUIVI DES TRAVAUX D’AMENAGEMENT ET DE REHABILITATION DE SIX (06) ETABLISSEMENTS SCOLAIRES PIONNIERS AUX COMMUNES : ANEZI ET ARBAA AIT AHMED - PROVINCE DE TIZNIT.,Services,,124200.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
967819,p8x,3,"LES ETUDES TECHNIQUES ET LE SUIVI DES TRAVAUX D’AMENAGEMENT ET DE REHABILITATION DE SIX (06) ETABLISSEMENTS SCOLAIRES PIONNIERS AUX COMMUNES : IDA OU GOUGMAR, SIDI AHMED OU MOUSSA ET TIZOUGHRANE - PROVINCE DE TIZNIT.",Services,,162000.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
967819,p8x,4,LES ETUDES TECHNIQUES ET LE SUIVI DES TRAVAUX D’AMENAGEMENT ET DE REHABILITATION DE CINQ (05) ETABLISSEMENTS SCOLAIRES PIONNIERS AUX COMMUNES : ARBAA RASMOUKA ET EL MAADER EL KABIR - PROVINCE DE TIZNIT.,Services,,102000.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
967819,p8x,5,LES ETUDES TECHNIQUES ET LE SUIVI DES TRAVAUX D’AMENAGEMENT ET DE REHABILITATION DE NEUF (09) ETABLISSEMENTS SCOLAIRES PIONNIERS AUX COMMUNES : BOUNAAMANE ET SIDI BOUABDELLI - PROVINCE DE TIZNIT.,Services,,186000.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
967819,p8x,6,"LES ETUDES TECHNIQUES ET LE SUIVI DES TRAVAUX D’AMENAGEMENT ET DE REHABILITATION DE SEPT (07) ETABLISSEMENTS SCOLAIRES PIONNIERS AUX COMMUNES : ARBAA SAHEL, BOUNAAMANE ET TNINE AGLOU - PROVINCE DE TIZNIT.",Services,,144480.0,0.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,False
967822,e5w,1,,Travaux,,909894.96,18000.0,,,False,True
967826,j0w,1,,Services,,5000.0,2500.0,,,False,False
967827,x6c,1,,Fournitures,,2556000.0,38000.0,,,False,False
967828,g3h,1,Lot n°1 : Préfecture Agadir Ida-Outanane ; Comporte des dispositions envrionnementales,Services,,118800.0,1500.0,,,False,False
967828,g3h,2,Lot n°2 : Préfecture Inezgane Ait Melloul ; Comporte des dispositions envrionnementales,Services,,122400.0,1500.0,,,False,False
967828,g3h,3,Lot n°3 : Province Chtouka-Aït Baha ; Comporte des dispositions envrionnementales,Services,,187200.0,1500.0,,,False,False
967828,g3h,4,Lot n°4 : Province Tiznit Comporte des dispositions envrionnementales,Services,,154800.0,1500.0,,,False,False
967828,g3h,5,Lot n°5 : Province Taroudannt ; Comporte des dispositions envrionnementales,Services,,198000.0,1500.0,,,False,False
967828,g3h,6,Lot n°6 : Province Tata. Comporte des dispositions envrionnementales,Services,,79800.0,1500.0,,,False,False
967829,e5w,1,,Travaux,,500563.32,10000.0,,,False,True
967831,q1s,1,,Services,,4501200.0,45000.0,,,False,False
967836,j0w,1,,Services,,1885312.0,37000.0,,,False,False
967840,p8x,1,"Etudes techniques et suivi des travaux d’extension de (06) six salles de classe au lycée collégial Nazik El Malaika à la commune d’Ech-chalalate ; Relevant de la direction provinciale de Mohammedia, AREF-CS.",Services,,30000.0,500.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,True
967840,p8x,2,"Etudes techniques et suivi des travaux d’extension de (03) trois salles de classe au lycée qualifiant Abou Baker Essadik à la commune d’Ech-chalalate ; Relevant de la direction provinciale de Mohammedia, AREF-CS.",Services,,15000.0,250.0,,D14- Calcul de structures pour bâtiments à tous usages D15- Courant fort et courant faible pour bâtiments à tous usages D16- Réseaux des fluides pour bâtiments à tous usages,False,True
967840,p8x,3,"Etudes techniques et suivi des travaux de contruction de 27 salles de classes de préscolaire à quatorze (14) établissements primaires répartis comme suit : (03) Trois salles de classes de préscolaire à l’école Bairouni, (01) une salles de classes de préscolaire à l’école My Abdellah filles, à la Commune de MOHAMMEDIA , (02) deux salles de classes de préscolaire à l’école Brahma, (03) Trois salles de classes de préscolaire à l’école Ouarkou 01, (02) deux salles de classes de préscolaire à l’école Ouarkou Errmel, (02) deux salles de classes de préscolaire à l’école Ibn Naffis, (02) deux salles de classes de préscolaire à l’école Mohammed Ibn Abdellah, (01) une salles de classes de préscolaire à l’école Ech-chalal à la Commune d’ECH-CHALALATE, (03) Trois salles de classes de préscolaire à l’école Idriss Lahrizi, (02) deux salles de classes de préscolaire à l’école Lalla Aicha, (01) une salles de classes de préscolaire à l’école Echarif El Idrissi, (02) deux salles de classes de préscolair",Services,,96000.0,1900.0,,,False,True
967842,d4q,1,,Travaux,,3499800.0,35000.0,,,False,False
967844,d4q,1,,Services,,1500000.0,15000.0,,,False,False
967851,d4q,1,,Travaux,,1080000.0,10800.0,,,False,True
967856,g3h,1,,Travaux,,770326.8,13000.0,,,False,False
967863,d4q,1,,Services,,238000.0,3000.0,,,False,False
967867,g3h,1,,Travaux,,1909090.5,30000.0,,,False,False
967872,x6c,1,,Fournitures,,912000.0,13600.0,,,False,False
967873,d4q,1,,Travaux,,2300000.0,23000.0,,,False,False
967877,d4q,1,,Travaux,,2500000.0,25000.0,,,False,False
967882,j8k,1,,Services,,214200.0,4000.0,,,False,False
967896,d4q,1,,Fournitures,,480000.0,4800.0,,,False,False
967908,j8k,1,,Travaux,,1819128.0,27000.0,Habitat / 2 Travaux De Voirie / 2.1 Assises non traitées et enduits superficiels. / Classe 4,,False,False
967910,d4q,1,,Travaux,,435600.0,4400.0,,,False,False
967919,d4q,1,,Travaux,,2000000.0,20000.0,,,False,False
967921,g3h,1,,Travaux,,2150389.2,35000.0,,,False,False
967937,z9k,1,,Travaux,,843066.0,15000.0,Equipement / B- Travaux routiers et voirie urbaine / B.11- Travaux de dallage et bétonnage de la voirie urbaine / Classe 5,,False,False
967949,i1t,1,,Services,,300000.0,10000.0,,,False,False
967962,j8k,1,,Services,,1699200.0,25000.0,,,False,False
967965,h5r,1,,Services,,283800.0,10000.0,,,False,False
967972,q1s,1,,Services,,10836384.0,200000.0,,,False,False
967973,j8k,1,,Services,,1440000.0,20000.0,,D7. Travaux maritimes et fluviaux,False,True
967978,o8p,1,,Services,,11165609.38,160000.0,,,False,False
967979,a1z,1,,Services,,11560000.0,1156000.0,,,False,False
967982,p1v,1,,Services,,70000.0,0.0,,,False,True
967985,j8k,1,,Services,,960000.0,14000.0,,,False,False
967986,a1z,1,,Services,,36400000.0,3640000.0,,,False,False
967987,p8x,1,"Etudes géotechniques, suivi et contrôle de la qualité des matériaux des travaux d’extension de (06) six salles de classe au lycée collégial Nazik El Malaika à la commune d’Ech-chalalate ; Relevant de la direction provinciale de Mohammedia, AREF-CS.",Services,,25200.0,500.0,Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES DES BATIMENTS COURANTS / Classe 4 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE BATIMENTS COURANTS / Classe 4,,False,True
967987,p8x,2,"Etudes géotechniques, suivi et contrôle de la qualité des matériaux des travaux d’extension de (03) trois salles de classe au lycée qualifiant Abou Baker Essadik à la commune d’Ech-chalalate ; Relevant de la direction provinciale de Mohammedia, AREF-CS.",Services,,12000.0,200.0,Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES DES BATIMENTS COURANTS / Classe 4 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE BATIMENTS COURANTS / Classe 4,,False,True
967987,p8x,3,"Etudes géotechniques, suivi et contrôle de la qualité des matériaux des travaux de contruction de 27 salles de classes de préscolaire à quatorze (14) établissements primaires répartis comme suit : (03) Trois salles de classes de préscolaire à l’école Bairouni, (01) une salles de classes de préscolaire à l’école My Abdellah filles, à la Commune de MOHAMMEDIA , (02) deux salles de classes de préscolaire à l’école Brahma, (03) Trois salles de classes de préscolaire à l’école Ouarkou 01, (02) deux salles de classes de préscolaire à l’école Ouarkou Errmel, (02) deux salles de classes de préscolaire à l’école Ibn Naffis, (02) deux salles de classes de préscolaire à l’école Mohammed Ibn Abdellah, (01) une salles de classes de préscolaire à l’école Ech-chalal à la Commune d’ECH-CHALALATE, (03) Trois salles de classes de préscolaire à l’école Idriss Lahrizi, (02) deux salles de classes de préscolaire à l’école Lalla Aicha, (01) une salles de classes de préscolaire à l’école Echarif El Idrissi,",Services,,76800.0,1500.0,Laboratoires / ETUDES GEOTECHNIQUES / ETUDES GEOTECHNIQUES DES BATIMENTS COURANTS / Classe 4 Laboratoires / CONTROLE DE QUALITE / CONTROLE DES TRAVAUX DE BATIMENTS COURANTS / Classe 4,,False,True
967988,p1v,1,,Services,,10000.0,5250.0,,,False,True
967992,d4q,1,,Services,,1080000.0,20000.0,,"D3. Hydraulique urbaine D20- Géologie, géophysique, hydrologie, hydrogéologie",False,False
967993,q1s,1,,Services,,144000.0,2000.0,,,False,True
968000,d4q,1,,Travaux,,300000.0,3000.0,,,False,False
968003,g8e,1,Acquisition et installation de matériel informatique,Fournitures,,565800.0,10000.0,,,False,False
968003,g8e,2,Acquisition et installation d’une plateforme hyperconvergé.,Fournitures,,1764000.0,30000.0,,,False,False
968006,d4q,1,,Services,,99960.0,3000.0,,,False,True
968015,d4q,1,,Travaux,,864000.0,8700.0,,,False,False
968019,g8e,1,,Fournitures,,751200.0,10000.0,,,False,False
968022,d4q,1,,Services,,907200.0,18000.0,,,False,False
968033,d4q,1,,Services,,300000.0,3000.0,,,False,True
968051,f4g,1,,Travaux,,10094220.0,100000.0,,,False,False
968056,g3h,1,,Services,,1380000.0,13800.0,,,False,True
968064,f8y,1,,Travaux,,275000.0,5000.0,,,False,False
968082,d2q,1,,Services,,69120.0,1000.0,,,False,True
968086,d2q,1,,Services,,100000.0,2000.0,,,False,True
968094,f9f,1,,Travaux,,2613601.2,48000.0,,,False,False
968098,g3h,1,,Services,,240000.0,3500.0,,,False,False
968110,d4q,1,,Fournitures,,372000.0,7300.0,,,False,False
